410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,slope_IR_VIS,label
1.657657734281303,1.7413793739741226,1.805755242687688,1.706484663439193,1.8666665741770967,1.7462687117298614,1.6998468608151636,1.6867469486429476,1.7510854060835346,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7600191252334566,PP
1.666666638315918,1.7413793739741226,1.805755242687688,1.706484663439193,1.8666665741770967,1.7462687117298614,1.7151608916005825,1.6867469486429476,1.7510854060835346,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7580100739063886,PP
1.693693690628748,1.7413793739741226,1.7985611031128967,1.7235494343126871,1.8666665741770967,1.7462687117298614,1.7151608916005825,1.6867469486429476,1.7510854060835346,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7520460732764664,PP
1.6756757124550254,1.7413793739741226,1.8129494972160545,1.7235494343126871,1.8666665741770967,1.7462687117298614,1.7151608916005825,1.6867469486429476,1.7510854060835346,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7560115784823218,PP
1.6846846164896403,1.7413793739741226,1.805755242687688,1.7235494343126871,1.8666665741770967,1.7462687117298614,1.7151608916005825,1.6867469486429476,1.7510854060835346,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7540236308612143,PP
1.657657734281303,1.7413793739741226,1.7913668485845309,1.706484663439193,1.8666665741770967,1.7462687117298614,1.6998468608151636,1.6867469486429476,1.7510854060835346,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.878172545644185,1.3333332566794118,1.249999952972935,0.7600191252334566,PP
1.7747748475672378,1.9655172788083075,1.805755242687688,2.764505062670009,2.8499998959492343,2.2238806684153523,3.215926475222996,2.8072289123869125,3.024602065053378,2.019230698092871,2.0512819782095497,2.142857154410325,1.8461538024739856,1.6666666338449614,2.700000102227968,2.842639646931892,1.833333256679412,1.249999952972935,0.8243562549324694,PE
1.7837837516018529,1.9655172788083075,1.805755242687688,2.764505062670009,2.8499998959492343,2.2238806684153523,3.215926475222996,2.8072289123869125,3.024602065053378,2.019230698092871,2.94871788477951,2.142857154410325,1.8461538024739856,1.6666666338449614,2.700000102227968,2.842639646931892,1.833333256679412,1.249999952972935,0.8223754733599081,PE
1.7837837516018529,1.9655172788083075,1.805755242687688,2.764505062670009,2.8499998959492343,2.2238806684153523,3.215926475222996,2.8072289123869125,3.024602065053378,2.019230698092871,2.94871788477951,2.142857154410325,1.8461538024739856,1.6666666338449614,2.700000102227968,2.842639646931892,1.833333256679412,1.249999952972935,0.8223754733599081,PE
1.7837837516018529,1.9655172788083075,1.805755242687688,2.764505062670009,2.833333217721372,2.2238806684153523,3.215926475222996,2.8072289123869125,3.024602065053378,2.019230698092871,2.0512819782095497,2.142857154410325,1.8461538024739856,1.6666666338449614,2.700000102227968,2.842639646931892,1.833333256679412,1.249999952972935,0.8223754733599081,PE
